node,attribute,degree,edge,edge_degree,target,attribute,degree
Cancer-malignant_melanoma_rhabdoid,Cancer,10,hasPrimaryHistology,1,malignant_melanoma,PrimaryHistology,27
Cancer-haematopoietic_neoplasm_myelofibrosis,Cancer,21,hasPrimaryName,2,haematopoietic_neoplasm_myelofibrosis,PrimaryName,2
Cancer-osteosarcoma_NS,Cancer,33,hasPrimaryName,3,osteosarcoma_NS,PrimaryName,3
Cancer-carcinoma_mixed_intestinal_and_diffuse_adenocarcinoma-unclassifiable,Cancer,55,hasPrimaryName,5,carcinoma_mixed_intestinal_and_diffuse_adenocarcinoma-unclassifiable,PrimaryName,5
Cancer-glioma_astrocytoma,Cancer,22,hasPrimaryName,2,glioma_astrocytoma,PrimaryName,2
Cancer-glioma_oligoastrocytoma_Grade_III,Cancer,21,hasPrimaryName,2,glioma_oligoastrocytoma_Grade_III,PrimaryName,2
Missense,Missense,4228,hasWildTypeResidue,116,Y,WildTypeResidue,445
Nonsense,Nonsense,393,hasWildTypeResidue,79,R,WildTypeResidue,1117
Missense,Missense,4228,hasWildTypeResidue,282,D,WildTypeResidue,546
Missense,Missense,4228,hasWildTypeResidue,122,F,WildTypeResidue,566
Nonsense,Nonsense,393,hasWildTypeResidue,97,E,WildTypeResidue,660
CodingSilent,CodingSilent,1101,hasWildTypeResidue,173,L,WildTypeResidue,1165
Missense,Missense,4228,hasWildTypeResidue,108,Q,WildTypeResidue,460
DeletionFrameshift,DeletionFrameshift,225,hasWildTypeResidue,225,None,WildTypeResidue,2988
Missense,Missense,4228,hasWildTypeResidue,32,W,WildTypeResidue,163
CodingSilent,CodingSilent,1101,hasWildTypeResidue,72,I,WildTypeResidue,606
Nonsense,Nonsense,393,implicatedIn,35,Cancer-carcinoma_NS,Cancer,694
Nonsense,Nonsense,393,implicatedIn,174,Cancer-carcinoma_adenocarcinoma,Cancer,2859
Missense,Missense,4228,implicatedIn,25,Cancer-carcinoma_transitional_cell_carcinoma,Cancer,79
OtherMutation,OtherMutation,406,implicatedIn,48,Cancer-carcinoma_NS,Cancer,694
Missense,Missense,4228,implicatedIn,30,Cancer-lymphoid_neoplasm_plasma_cell_myeloma,Cancer,88
Missense,Missense,4228,implicatedIn,11,Cancer-malignant_melanoma_acral_lentiginous,Cancer,30
Missense,Missense,4228,implicatedIn,92,Cancer-carcinoma_clear_cell_renal_cell_carcinoma,Cancer,199
CodingSilent,CodingSilent,1101,implicatedIn,167,Cancer-carcinoma_squamous_cell_carcinoma,Cancer,862
OtherMutation,OtherMutation,406,implicatedIn,31,Cancer-carcinoma_squamous_cell_carcinoma,Cancer,862
OtherMutation,OtherMutation,406,implicatedIn,27,Cancer-malignant_melanoma_NS,Cancer,750
OtherMutation,OtherMutation,406,implicatedIn,7,Cancer-haemangioblastoma_NS,Cancer,113
DeletionFrameshift,DeletionFrameshift,225,implicatedIn,91,Cancer-carcinoma_adenocarcinoma,Cancer,2859
InsertionInframe,InsertionInframe,435,implicatedIn,5,Cancer-malignant_melanoma_NS,Cancer,750
InsertionInframe,InsertionInframe,435,implicatedIn,1,Cancer-carcinoma_anaplastic_carcinoma,Cancer,38
InsertionInframe,InsertionInframe,435,implicatedIn,1,Cancer-glioma_astrocytoma_Grade_II,Cancer,45
InsertionInframe,InsertionInframe,435,implicatedIn,1,Cancer-glioma_astrocytoma,Cancer,22
DeletionFrameshift,DeletionFrameshift,225,implicatedIn,6,Cancer-carcinoma_clear_cell_renal_cell_carcinoma,Cancer,199
Missense,Missense,4228,implicatedIn,19,Cancer-lymphoid_neoplasm_acute_lymphoblastic_B_cell_leukaemia,Cancer,80
Missense,Missense,4228,implicatedIn,3,Cancer-other_ameloblastoma,Cancer,12
Human_EGFR,Gene,55467,associatedWith,6,Cancer-thymic_carcinoma_NS,Cancer,25
Human_ATM,Gene,30045,associatedWith,6,Cancer-thymic_carcinoma_NS,Cancer,25
Human_BRAF,Gene,54776,associatedWith,6,Cancer-carcinoma_follicular_carcinoma,Cancer,13
Human_EGFR,Gene,55467,associatedWith,6,Cancer-carcinoma_pleomorphic_carcinoma,Cancer,24
Human_BRAF,Gene,54776,associatedWith,6,Cancer-other_giant_cell_tumour,Cancer,10
Human_BRAF,Gene,54776,associatedWith,6,Cancer-serrated_polyp_hyperplastic_polyp,Cancer,16
Human_EGFR,Gene,55467,hasFunctionalDomain,5,Human_FunctionalDomain-Furin-like,FunctionalDomain,12
Human_BRAF,Gene,54776,associatedWith,6,Cancer-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour_NS,Cancer,99
Human_EGFR,Gene,55467,associatedWith,6,Cancer-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour_NS,Cancer,99
Human_ATM,Gene,30045,associatedWith,6,Cancer-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour_NS,Cancer,99
Human_BRAF,Gene,54776,associatedWith,6,Cancer-malignant_melanoma_lentigo_maligna,Cancer,20
Human_BRAF,Gene,54776,associatedWith,6,Cancer-pheochromocytoma_NS,Cancer,10
Human_BRAF,Gene,54776,hasFunctionalFeature,6,Human_BRAF-ModifiedResidue-0,ModifiedResidue,7
Human_BRAF,Gene,54776,hasFunctionalFeature,6,Human_BRAF-ModifiedResidue-1,ModifiedResidue,7
Human_BRAF,Gene,54776,hasFunctionalFeature,6,Human_BRAF-ModifiedResidue-2,ModifiedResidue,7
Human_BRAF,Gene,54776,hasFunctionalFeature,6,Human_BRAF-ModifiedResidue-3,ModifiedResidue,7
Human_BRAF,Gene,54776,hasFunctionalFeature,6,Human_BRAF-ModifiedResidue-4,ModifiedResidue,7
Human_BRAF,Gene,54776,hasFunctionalFeature,6,Human_BRAF-ModifiedResidue-5,ModifiedResidue,7
Human_BRAF,Gene,54776,hasFunctionalFeature,6,Human_BRAF-ModifiedResidue-6,ModifiedResidue,7
Human_BRAF,Gene,54776,hasFunctionalFeature,6,Human_BRAF-ModifiedResidue-7,ModifiedResidue,7
Human_BRAF,Gene,54776,hasFunctionalFeature,6,Human_BRAF-ModifiedResidue-8,ModifiedResidue,7
Human_BRAF,Gene,54776,hasFunctionalFeature,6,Human_BRAF-ModifiedResidue-9,ModifiedResidue,7
Human_BRAF,Gene,54776,hasMutation,2,InsertionFrameshift,InsertionFrameshift,82
Human_BRAF,Gene,54776,associatedWith,6,Cancer-malignant_melanoma_amelanotic,Cancer,12
Human_BRAF,Gene,54776,associatedWith,6,Cancer-mesothelioma_epithelial,Cancer,64
Human_EGFR,Gene,55467,associatedWith,6,Cancer-mesothelioma_epithelial,Cancer,64
Human_BRAF,Gene,54776,associatedWith,6,Cancer-carcinoid-endocrine_tumour_typical,Cancer,31
Human_ATM,Gene,30045,associatedWith,6,Cancer-carcinoid-endocrine_tumour_typical,Cancer,31
Human_BRAF,Gene,54776,associatedWith,6,Cancer-carcinoma_serrated_carcinoma,Cancer,11
Human_BRAF,Gene,54776,associatedWith,6,Cancer-germ_cell_tumour_mixed,Cancer,20
Human_BRAF,Gene,54776,associatedWith,6,Cancer-germ_cell_tumour_teratoma,Cancer,10
Human_BRAF,Gene,54776,associatedWith,6,Cancer-hyperplasia_atypical,Cancer,10
Human_BRAF,Gene,54776,associatedWith,6,Cancer-lymphoid_neoplasm_Langerhans_cell_histiocytosis,Cancer,15
Human_BRAF,Gene,54776,associatedWith,6,Cancer-aberrant_crypt_foci_hyperplastic,Cancer,11
Human_BRAF,Gene,54776,associatedWith,6,Cancer-benign_melanocytic_nevus_dysplastic,Cancer,12
Human_BRAF,Gene,54776,associatedWith,6,Cancer-malignant_fibrous_histiocytoma-pleomorphic_sarcoma_NS,Cancer,10
Human_BRAF,Gene,54776,associatedWith,6,Cancer-malignant_melanoma_epithelioid,Cancer,10
Human_BRAF,Gene,54776,associatedWith,6,Cancer-adrenal_cortical_carcinoma_NS,Cancer,41
Human_EGFR,Gene,55467,associatedWith,6,Cancer-adrenal_cortical_carcinoma_NS,Cancer,41
Human_ATM,Gene,30045,associatedWith,6,Cancer-adrenal_cortical_carcinoma_NS,Cancer,41
Human_BRAF,Gene,54776,associatedWith,6,Cancer-carcinoma_salivary_duct_carcinoma,Cancer,25
Human_EGFR,Gene,55467,associatedWith,6,Cancer-carcinoma_salivary_duct_carcinoma,Cancer,25
Cancer-thymic_carcinoma_NS,Cancer,25,hasHistologySubType,2,NS,HistologySubType,113
Cancer-serrated_polyp_hyperplastic_polyp,Cancer,16,hasHistologySubType,1,hyperplastic_polyp,HistologySubType,2
Cancer-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour_NS,Cancer,99,hasHistologySubType,7,NS,HistologySubType,113
Cancer-pheochromocytoma_NS,Cancer,10,hasHistologySubType,1,NS,HistologySubType,113
Cancer-mesothelioma_epithelial,Cancer,64,hasHistologySubType,6,epithelial,HistologySubType,6
Cancer-carcinoid-endocrine_tumour_typical,Cancer,31,hasHistologySubType,3,typical,HistologySubType,3
Cancer-germ_cell_tumour_mixed,Cancer,20,hasHistologySubType,2,mixed,HistologySubType,3
Cancer-hyperplasia_atypical,Cancer,10,hasHistologySubType,1,atypical,HistologySubType,2
Cancer-malignant_fibrous_histiocytoma-pleomorphic_sarcoma_NS,Cancer,10,hasHistologySubType,1,NS,HistologySubType,113
Cancer-malignant_melanoma_epithelioid,Cancer,10,hasHistologySubType,1,epithelioid,HistologySubType,2
Cancer-adrenal_cortical_carcinoma_NS,Cancer,41,hasHistologySubType,3,NS,HistologySubType,113
Cancer-carcinoma_salivary_duct_carcinoma,Cancer,25,hasHistologySubType,2,salivary_duct_carcinoma,HistologySubType,2
Human_BRAF-ModifiedResidue-1,ModifiedResidue,7,hasModifiedResidueType,1,Phosphoserine,ModifiedResidueType,29
Human_BRAF-ModifiedResidue-2,ModifiedResidue,7,hasModifiedResidueType,1,Phosphoserine,ModifiedResidueType,29
Human_BRAF-ModifiedResidue-4,ModifiedResidue,7,hasModifiedResidueType,1,Phosphothreonine-autocatalysis,ModifiedResidueType,4
Human_BRAF-ModifiedResidue-5,ModifiedResidue,7,hasModifiedResidueType,1,Phosphothreonine,ModifiedResidueType,3
Human_BRAF-ModifiedResidue-6,ModifiedResidue,7,hasModifiedResidueType,1,Phosphoserine,ModifiedResidueType,29
Human_BRAF-ModifiedResidue-7,ModifiedResidue,7,hasModifiedResidueType,1,Phosphothreonine,ModifiedResidueType,3
Human_BRAF-ModifiedResidue-8,ModifiedResidue,7,hasModifiedResidueType,1,Phosphoserine,ModifiedResidueType,29
Human_BRAF-ModifiedResidue-9,ModifiedResidue,7,hasModifiedResidueType,1,Phosphoserine,ModifiedResidueType,29
CodingSilent,CodingSilent,1101,hasMutantType,20,H,MutantType,388
CodingSilent,CodingSilent,1101,hasMutantType,100,A,MutantType,722
InsertionFrameshift,InsertionFrameshift,82,hasMutantType,82,None,MutantType,2988
Missense,Missense,4228,hasMutantType,136,G,MutantType,799
InsertionFrameshift,InsertionFrameshift,82,hasMutationDescription,82,Insertion - Frameshift,MutationDescription,82
Nonsense,Nonsense,393,hasMutationZygosity,77,het,MutationZygosity,1420
InsertionFrameshift,InsertionFrameshift,82,hasMutationZygosity,12,het,MutationZygosity,1420
Missense,Missense,4228,hasPKAEndLocation,18,51,PKAEndLocation,36
CodingSilent,CodingSilent,1101,hasPKAEndLocation,2,159,PKAEndLocation,14
Missense,Missense,4228,hasPKAEndLocation,6,49,PKAEndLocation,12
CodingSilent,CodingSilent,1101,hasPKAEndLocation,1,189,PKAEndLocation,14
Nonsense,Nonsense,393,hasPKAEndLocation,1,100,PKAEndLocation,8
CodingSilent,CodingSilent,1101,hasPKAEndLocation,1,77,PKAEndLocation,10
Missense,Missense,4228,hasPKAEndLocation,4,58,PKAEndLocation,10
InsertionFrameshift,InsertionFrameshift,82,hasPKAEndLocation,82,0,PKAEndLocation,11996
Missense,Missense,4228,hasPKAEndLocation,2,231,PKAEndLocation,4
Nonsense,Nonsense,393,hasPKAEndLocation,2,195,PKAEndLocation,28
Missense,Missense,4228,hasPKAEndLocation,8,181,PKAEndLocation,18
Missense,Missense,4228,hasPKAEndLocation,5,202,PKAEndLocation,10
Nonsense,Nonsense,393,hasPKAEndLocation,1,220,PKAEndLocation,6
CodingSilent,CodingSilent,1101,hasPKAResidue,10,H,PKAResidue,388
CodingSilent,CodingSilent,1101,hasPKAResidue,13,A,PKAResidue,722
Nonsense,Nonsense,393,hasPKAResidue,1,N,PKAResidue,467
InsertionFrameshift,InsertionFrameshift,82,hasPKAResidue,82,Z,PKAResidue,5998
Nonsense,Nonsense,393,hasPKAResidue,7,R,PKAResidue,1117
Missense,Missense,4228,hasPKAResidue,63,I,PKAResidue,606
Nonsense,Nonsense,393,hasPKAResidue,1,V,PKAResidue,844
Missense,Missense,4228,hasPKAStartLocation,18,51,PKAStartLocation,36
CodingSilent,CodingSilent,1101,hasPKAStartLocation,2,159,PKAStartLocation,14
Missense,Missense,4228,hasPKAStartLocation,6,49,PKAStartLocation,12
CodingSilent,CodingSilent,1101,hasPKAStartLocation,1,189,PKAStartLocation,14
Nonsense,Nonsense,393,hasPKAStartLocation,1,100,PKAStartLocation,8
CodingSilent,CodingSilent,1101,hasPKAStartLocation,1,77,PKAStartLocation,10
Missense,Missense,4228,hasPKAStartLocation,4,58,PKAStartLocation,10
InsertionFrameshift,InsertionFrameshift,82,hasPKAStartLocation,82,0,PKAStartLocation,11996
Missense,Missense,4228,hasPKAStartLocation,2,231,PKAStartLocation,4
Nonsense,Nonsense,393,hasPKAStartLocation,2,195,PKAStartLocation,28
Missense,Missense,4228,hasPKAStartLocation,8,181,PKAStartLocation,18
Missense,Missense,4228,hasPKAStartLocation,5,202,PKAStartLocation,10
Nonsense,Nonsense,393,hasPKAStartLocation,1,220,PKAStartLocation,6
Cancer-thymic_carcinoma_NS,Cancer,25,hasPrimaryHistology,2,thymic_carcinoma,PrimaryHistology,4
Cancer-carcinoma_follicular_carcinoma,Cancer,13,hasPrimaryHistology,1,carcinoma,PrimaryHistology,209
Cancer-carcinoma_pleomorphic_carcinoma,Cancer,24,hasPrimaryHistology,1,carcinoma,PrimaryHistology,209
Cancer-other_giant_cell_tumour,Cancer,10,hasPrimaryHistology,1,other,PrimaryHistology,30
Cancer-serrated_polyp_hyperplastic_polyp,Cancer,16,hasPrimaryHistology,1,serrated_polyp,PrimaryHistology,5
Cancer-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour_NS,Cancer,99,hasPrimaryHistology,7,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,PrimaryHistology,7
Cancer-malignant_melanoma_lentigo_maligna,Cancer,20,hasPrimaryHistology,1,malignant_melanoma,PrimaryHistology,27
Cancer-malignant_melanoma_amelanotic,Cancer,12,hasPrimaryHistology,1,malignant_melanoma,PrimaryHistology,27
Cancer-mesothelioma_epithelial,Cancer,64,hasPrimaryHistology,6,mesothelioma,PrimaryHistology,8
Cancer-carcinoid-endocrine_tumour_typical,Cancer,31,hasPrimaryHistology,3,carcinoid-endocrine_tumour,PrimaryHistology,7
Cancer-carcinoma_serrated_carcinoma,Cancer,11,hasPrimaryHistology,1,carcinoma,PrimaryHistology,209
Cancer-germ_cell_tumour_mixed,Cancer,20,hasPrimaryHistology,2,germ_cell_tumour,PrimaryHistology,8
Cancer-germ_cell_tumour_teratoma,Cancer,10,hasPrimaryHistology,1,germ_cell_tumour,PrimaryHistology,8
Cancer-hyperplasia_atypical,Cancer,10,hasPrimaryHistology,1,hyperplasia,PrimaryHistology,2
Cancer-lymphoid_neoplasm_Langerhans_cell_histiocytosis,Cancer,15,hasPrimaryHistology,1,lymphoid_neoplasm,PrimaryHistology,62
Cancer-benign_melanocytic_nevus_dysplastic,Cancer,12,hasPrimaryHistology,1,benign_melanocytic_nevus,PrimaryHistology,10
Cancer-malignant_fibrous_histiocytoma-pleomorphic_sarcoma_NS,Cancer,10,hasPrimaryHistology,1,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,PrimaryHistology,2
Cancer-malignant_melanoma_epithelioid,Cancer,10,hasPrimaryHistology,1,malignant_melanoma,PrimaryHistology,27
Cancer-adrenal_cortical_carcinoma_NS,Cancer,41,hasPrimaryHistology,3,adrenal_cortical_carcinoma,PrimaryHistology,5
Cancer-carcinoma_salivary_duct_carcinoma,Cancer,25,hasPrimaryHistology,2,carcinoma,PrimaryHistology,209
Cancer-thymic_carcinoma_NS,Cancer,25,hasPrimaryName,2,thymic_carcinoma_NS,PrimaryName,2
Human_FunctionalDomain-Furin-like,FunctionalDomain,12,hasPrimaryName,2,Furin-like,PrimaryName,2
Cancer-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour_NS,Cancer,99,hasPrimaryName,7,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour_NS,PrimaryName,7
Cancer-mesothelioma_epithelial,Cancer,64,hasPrimaryName,6,mesothelioma_epithelial,PrimaryName,6
Cancer-carcinoid-endocrine_tumour_typical,Cancer,31,hasPrimaryName,3,carcinoid-endocrine_tumour_typical,PrimaryName,3
Cancer-germ_cell_tumour_mixed,Cancer,20,hasPrimaryName,2,germ_cell_tumour_mixed,PrimaryName,2
Cancer-adrenal_cortical_carcinoma_NS,Cancer,41,hasPrimaryName,3,adrenal_cortical_carcinoma_NS,PrimaryName,3
Cancer-carcinoma_salivary_duct_carcinoma,Cancer,25,hasPrimaryName,2,carcinoma_salivary_duct_carcinoma,PrimaryName,2
CodingSilent,CodingSilent,1101,hasWildTypeResidue,20,H,WildTypeResidue,388
Nonsense,Nonsense,393,hasWildTypeResidue,33,S,WildTypeResidue,927
Nonsense,Nonsense,393,hasWildTypeResidue,7,C,WildTypeResidue,364
Missense,Missense,4228,hasWildTypeResidue,301,A,WildTypeResidue,722
CodingSilent,CodingSilent,1101,hasWildTypeResidue,100,A,WildTypeResidue,722
InsertionFrameshift,InsertionFrameshift,82,hasWildTypeResidue,82,None,WildTypeResidue,2988
Missense,Missense,4228,implicatedIn,16,Cancer-carcinoma_basal_(triple-negative)_carcinoma,Cancer,95
Missense,Missense,4228,implicatedIn,5,Cancer-malignant_melanoma_spitzoid,Cancer,14
Missense,Missense,4228,implicatedIn,7,Cancer-carcinoma_anaplastic_carcinoma,Cancer,38
Missense,Missense,4228,implicatedIn,3,Cancer-other_dysplasia-in_situ_neoplasm,Cancer,24
Missense,Missense,4228,implicatedIn,4,Cancer-adenoma-nodule-goitre_NS,Cancer,14
Missense,Missense,4228,implicatedIn,4,Cancer-carcinoma_follicular_carcinoma,Cancer,13
Missense,Missense,4228,implicatedIn,7,Cancer-serrated_polyp_hyperplastic_polyp,Cancer,16
Missense,Missense,4228,implicatedIn,3,Cancer-carcinoma_nasopharyngeal_carcinoma,Cancer,31
Missense,Missense,4228,implicatedIn,229,Cancer-carcinoma_non_small_cell_carcinoma,Cancer,488
CodingSilent,CodingSilent,1101,implicatedIn,96,Cancer-carcinoma_endometrioid_carcinoma,Cancer,536
Nonsense,Nonsense,393,implicatedIn,48,Cancer-carcinoma_endometrioid_carcinoma,Cancer,536
CodingSilent,CodingSilent,1101,implicatedIn,21,Cancer-glioma_astrocytoma_Grade_IV,Cancer,233
Nonsense,Nonsense,393,implicatedIn,26,Cancer-carcinoma_squamous_cell_carcinoma,Cancer,862
CodingSilent,CodingSilent,1101,implicatedIn,25,Cancer-carcinoma_ductal_carcinoma,Cancer,240
InsertionFrameshift,InsertionFrameshift,82,implicatedIn,7,Cancer-carcinoma_NS,Cancer,694
InsertionFrameshift,InsertionFrameshift,82,implicatedIn,40,Cancer-carcinoma_adenocarcinoma,Cancer,2859
DeletionFrameshift,DeletionFrameshift,225,implicatedIn,6,Cancer-carcinoma_endometrioid_carcinoma,Cancer,536
InsertionInframe,InsertionInframe,435,implicatedIn,2,Cancer-carcinoma_ductal_carcinoma,Cancer,240
InsertionInframe,InsertionInframe,435,implicatedIn,55,Cancer-carcinoma_non_small_cell_carcinoma,Cancer,488
InsertionInframe,InsertionInframe,435,implicatedIn,1,Cancer-other_dysembryoplastic_neuroepithelial_tumour,Cancer,12
Missense,Missense,4228,implicatedIn,17,Cancer-malignant_melanoma_nodular,Cancer,51
Missense,Missense,4228,implicatedIn,9,Cancer-malignant_melanoma_lentigo_maligna,Cancer,20
Missense,Missense,4228,implicatedIn,10,Cancer-primitive_neuroectodermal_tumour-medulloblastoma_NS,Cancer,58
Missense,Missense,4228,implicatedIn,15,Cancer-carcinoma_adenoid_cystic_carcinoma,Cancer,63
Missense,Missense,4228,implicatedIn,4,Cancer-carcinoma_clear_cell_carcinoma,Cancer,32
ComplexInsertionInframe,ComplexInsertionInframe,50,implicatedIn,1,Cancer-primitive_neuroectodermal_tumour-medulloblastoma_NS,Cancer,58
Nonsense,Nonsense,393,implicatedIn,3,Cancer-carcinoma_serous_carcinoma,Cancer,166
Human_EGFR,Gene,55467,associatedWith,6,Cancer-carcinoma_basaloid_carcinoma,Cancer,10
Human_BRAF,Gene,54776,associatedWith,6,Cancer-other_dysembryoplastic_neuroepithelial_tumour,Cancer,12
Human_EGFR,Gene,55467,associatedWith,6,Cancer-carcinoma_mucinous_adenocarcinoma,Cancer,11
Human_EGFR,Gene,55467,associatedWith,6,Cancer-carcinoma_mucoepidermoid_carcinoma,Cancer,14
Human_EGFR,Gene,55467,associatedWith,6,Cancer-carcinoma_sarcomatoid_carcinoma,Cancer,12
Human_BRAF,Gene,54776,associatedWith,6,Cancer-carcinoma_signet_ring_cell_adenocarcinoma,Cancer,23
Human_EGFR,Gene,55467,associatedWith,6,Cancer-carcinoma_signet_ring_cell_adenocarcinoma,Cancer,23
Human_EGFR,Gene,55467,associatedWith,6,Cancer-fibrosarcoma_myxofibrosarcoma,Cancer,10
Human_BRAF,Gene,54776,associatedWith,6,Cancer-osteosarcoma_osteoblastic,Cancer,24
Human_EGFR,Gene,55467,associatedWith,6,Cancer-osteosarcoma_osteoblastic,Cancer,24
Human_EGFR,Gene,55467,associatedWith,6,Cancer-other_dysplasia-carcinoma_in_situ,Cancer,12
Human_BRAF,Gene,54776,associatedWith,6,Cancer-other_normal,Cancer,10
Human_EGFR,Gene,55467,associatedWith,6,Cancer-sarcoma_NS,Cancer,10
Human_EGFR,Gene,55467,hasFunctionalFeature,6,Human_EGFR-ModifiedResidue-0,ModifiedResidue,7
Human_EGFR,Gene,55467,hasFunctionalFeature,6,Human_EGFR-ModifiedResidue-1,ModifiedResidue,7
Human_EGFR,Gene,55467,hasFunctionalFeature,6,Human_EGFR-ModifiedResidue-2,ModifiedResidue,7
Human_EGFR,Gene,55467,hasFunctionalFeature,6,Human_EGFR-ModifiedResidue-3,ModifiedResidue,7
Human_EGFR,Gene,55467,hasFunctionalFeature,6,Human_EGFR-ModifiedResidue-4,ModifiedResidue,7
Human_EGFR,Gene,55467,hasFunctionalFeature,6,Human_EGFR-ModifiedResidue-5,ModifiedResidue,7
Human_EGFR,Gene,55467,hasFunctionalFeature,6,Human_EGFR-ModifiedResidue-6,ModifiedResidue,7
Human_EGFR,Gene,55467,hasFunctionalFeature,6,Human_EGFR-ModifiedResidue-7,ModifiedResidue,7
Human_EGFR,Gene,55467,hasFunctionalFeature,6,Human_EGFR-ModifiedResidue-8,ModifiedResidue,7
Human_EGFR,Gene,55467,hasFunctionalFeature,6,Human_EGFR-ModifiedResidue-9,ModifiedResidue,7
Human_EGFR,Gene,55467,hasFunctionalFeature,6,Human_EGFR-topologicaldomain-0,TopologicalDomain,6
Human_EGFR,Gene,55467,hasFunctionalFeature,6,Human_EGFR-topologicaldomain-1,TopologicalDomain,6
Human_BRAF,Gene,54776,associatedWith,6,Cancer-adenoma_tubulovillous,Cancer,11
Human_BRAF,Gene,54776,associatedWith,6,Cancer-adnexal_tumour_other,Cancer,10
Human_BRAF,Gene,54776,associatedWith,6,Cancer-benign_melanocytic_nevus_melanocytic_tumour,Cancer,10
Human_BRAF,Gene,54776,associatedWith,6,Cancer-serrated_polyp_NS,Cancer,11
Human_BRAF,Gene,54776,hasFunctionalFeature,6,Human_BRAF-ModifiedResidue-10,ModifiedResidue,7
Cancer-carcinoma_signet_ring_cell_adenocarcinoma,Cancer,23,hasHistologySubType,2,signet_ring_cell_adenocarcinoma,HistologySubType,2
Cancer-osteosarcoma_osteoblastic,Cancer,24,hasHistologySubType,2,osteoblastic,HistologySubType,2
